ID_venta,Fecha_venta,Marca,Tipo,Capacidad_kg,Altura_torre_mm,Provincia,Cliente_tipo,Año_fabricación,Estado,Método_pago,Vendedor,Horas_uso,Precio_USD
VENT00938,2025-08-27,Linde,eléctrico,1800,3000,Mendoza,distribuidor,2020.0,usado,leasing,Grupo Industrial SA,5311.898068520859,13768.81
VENT00837,2025-08-28,Toyota,eléctrico,3500,3000,Chubut,particular,2017.0,usado,crédito,Forklift Solutions,6532.661381167145,30180.42
VENT00243,2025-08-28,Still,eléctrico,5000,4700,Buenos Aires,distribuidor,2020.0,usado,contado,Potencia SRL,2361.5213864490083,52191.19
VENT00954,2025-08-28,Yale,diésel,1800,4000,Chubut,particular,2020.0,usado,contado,Autoelevadores Norte,5273.334779274815,12000.0
VENT01019,2025-08-29,Still,diésel,1800,6000,Neuquén,particular,2024.0,usado,,Autoelevadores Norte,4077.091576326446,19813.06
VENT00997,2025-09-01,Hyster,diésel,1800,3000,Neuquén,distribuidor,,usado,crédito,Forklift Solutions,4485.789421802558,15169.14
VENT00826,2025-09-04,Toyota,diésel,5000,3000,Mendoza,empresa logística,2024.0,usado,leasing,Potencia SRL,199.19684115334587,47082.29
VENT00814,2025-09-06,Toyota,gas,3500,4700,Chubut,distribuidor,2019.0,reacondicionado,crédito,Potencia SRL,4505.652203832393,40127.03
VENT01249,2025-09-06,Hyster,diésel,1800,6000,Mendoza,particular,2018.0,usado,crédito,Forklift Solutions,4782.530314973926,13582.57
VENT00616,2025-09-06,Crown,gas,3500,3000,Mendoza,particular,2018.0,reacondicionado,leasing,Forklift Solutions,6431.5860598428735,32978.57
VENT00056,2025-09-07,Crown,eléctrico,1800,4000,,distribuidor,2016.0,nuevo,crédito,Grupo Industrial SA,4154.101873958475,33062.95
VENT00800,2025-09-08,Still,gas,2500,4000,Buenos Aires,distribuidor,2019.0,nuevo,contado,Forklift Solutions,3091.1497188917187,40996.19
VENT01023,2025-09-11,Crown,diésel,1800,4700,Córdoba,particular,2021.0,reacondicionado,crédito,Grupo Industrial SA,5542.688329202701,21503.79
VENT01016,2025-09-12,Crown,gas,3500,4000,Santa Fe,distribuidor,2018.0,usado,,Potencia SRL,6065.424699391666,28252.49
VENT00183,2025-09-12,Still,eléctrico,5000,4000,Buenos Aires,particular,2020.0,nuevo,leasing,Autoelevadores Norte,1908.4890038539509,61726.27
VENT00808,2025-09-13,Toyota,diésel,2500,3000,Buenos Aires,distribuidor,2022.0,usado,contado,Grupo Industrial SA,1580.7828778795936,18816.32
VENT00578,2025-09-14,Still,eléctrico,2500,4700,Chubut,empresa logística,2024.0,reacondicionado,leasing,Forklift Solutions,2996.0666099187347,37274.15
VENT01104,2025-09-16,Yale,gas,3500,4700,Neuquén,distribuidor,2018.0,nuevo,leasing,Potencia SRL,2218.219761248511,50159.09
VENT00246,2025-09-17,Crown,diésel,1800,4000,Santa Fe,particular,2024.0,reacondicionado,contado,Potencia SRL,1303.9218332824812,21515.8
VENT00685,2025-09-18,Crown,diésel,3500,6000,Buenos Aires,particular,2021.0,usado,crédito,Grupo Industrial SA,2229.0525634519813,35865.78
VENT00113,2025-09-19,Still,gas,5000,6000,Chubut,particular,2023.0,usado,leasing,Forklift Solutions,2958.0576234778528,47813.9
VENT00716,2025-09-19,Still,gas,3500,4700,Chubut,distribuidor,2025.0,usado,crédito,Potencia SRL,482.62603335295717,37067.42
VENT00396,2025-09-20,Hyster,eléctrico,5000,3000,Córdoba,empresa logística,2022.0,usado,leasing,Grupo Industrial SA,299.3366419647641,54974.26
VENT00797,2025-09-22,Crown,gas,3500,3000,Mendoza,particular,2025.0,usado,contado,Grupo Industrial SA,4142.071298679801,25983.41
VENT01184,2025-09-22,Linde,diésel,1800,3000,,particular,2017.0,nuevo,contado,Autoelevadores Norte,2151.800817582619,30875.84
VENT00513,2025-09-23,Linde,diésel,3500,6000,Chubut,empresa logística,2017.0,usado,crédito,Autoelevadores Norte,3905.3671994952338,34839.5
VENT00807,2025-09-26,Toyota,eléctrico,5000,3000,Santa Fe,empresa logística,2025.0,reacondicionado,leasing,Autoelevadores Norte,3761.478038204822,51581.62
VENT00257,2025-09-28,Yale,eléctrico,3500,4000,Mendoza,empresa logística,2023.0,reacondicionado,crédito,Potencia SRL,2322.341405436945,42102.45
VENT00972,2025-09-29,Toyota,eléctrico,2500,4700,Santa Fe,distribuidor,2024.0,nuevo,contado,Grupo Industrial SA,420.1427074863805,49649.02
VENT00179,2025-09-29,Still,eléctrico,1800,6000,Córdoba,distribuidor,2017.0,usado,crédito,Potencia SRL,4853.250929991249,17971.54
VENT01186,2025-09-30,Toyota,diésel,2500,3000,Chubut,distribuidor,2019.0,usado,crédito,Autoelevadores Norte,4184.965880371612,22331.9
VENT00721,2025-10-01,Yale,eléctrico,3500,3000,Córdoba,particular,2015.0,usado,crédito,Grupo Industrial SA,4100.420921409495,31268.48
VENT00053,2025-10-03,Toyota,gas,3500,4700,Santa Fe,distribuidor,2020.0,usado,contado,Grupo Industrial SA,3996.3834959514197,31259.33
VENT01053,2025-10-03,Yale,eléctrico,1800,4000,Santa Fe,distribuidor,2016.0,usado,leasing,Forklift Solutions,5643.122621061741,12891.04
VENT00359,2025-10-04,Hyster,diésel,2500,4700,Chubut,empresa logística,2024.0,usado,contado,Autoelevadores Norte,2162.8651493990196,28160.49
VENT00752,2025-10-04,Still,gas,2500,4000,Santa Fe,particular,2015.0,usado,contado,Autoelevadores Norte,6253.65060669786,14524.29
VENT00241,2025-10-05,Hyster,gas,2500,4000,Mendoza,,2018.0,usado,leasing,Grupo Industrial SA,5169.020030986337,21360.7
VENT00365,2025-10-06,Toyota,diésel,3500,4000,Neuquén,distribuidor,2020.0,nuevo,crédito,Potencia SRL,2092.39249402414,45755.69
VENT01091,2025-10-08,Toyota,eléctrico,2500,3000,Neuquén,distribuidor,2021.0,reacondicionado,contado,Autoelevadores Norte,4256.282086828773,32016.64
VENT00135,2025-10-08,Still,gas,1800,4700,Santa Fe,distribuidor,2021.0,usado,contado,Grupo Industrial SA,6349.145571688241,15066.64
VENT01224,2025-10-09,Still,diésel,2500,3000,Córdoba,distribuidor,2020.0,usado,crédito,Autoelevadores Norte,6108.6168331081235,17983.13
VENT01013,2025-10-10,Still,eléctrico,2500,4700,Buenos Aires,particular,2017.0,reacondicionado,leasing,Autoelevadores Norte,5546.54239886816,31941.71
VENT01025,2025-10-10,Toyota,eléctrico,2500,4000,Santa Fe,distribuidor,2017.0,usado,,Grupo Industrial SA,5077.408543914544,25076.7
VENT01085,2025-10-11,Crown,diésel,2500,4000,Buenos Aires,distribuidor,2024.0,usado,contado,Autoelevadores Norte,2571.876044161624,32035.55
VENT00536,2025-10-11,Toyota,diésel,2500,4000,Córdoba,empresa logística,2019.0,usado,contado,Forklift Solutions,5112.187042120244,16890.47
VENT00870,2025-10-13,Hyster,diésel,3500,3000,Mendoza,particular,2019.0,nuevo,leasing,Grupo Industrial SA,1164.8514716454954,46593.22
VENT00446,2025-10-14,Crown,diésel,2500,4700,Neuquén,particular,2025.0,usado,leasing,Forklift Solutions,573.6665638690735,28050.86
VENT00790,2025-10-15,Hyster,diésel,1800,3000,Chubut,particular,,reacondicionado,crédito,Potencia SRL,2285.6951060592532,19079.37
VENT00918,2025-10-16,Toyota,gas,3500,4000,Córdoba,distribuidor,2020.0,usado,crédito,Forklift Solutions,384.2623449383848,38874.52
VENT00034,2025-10-17,Toyota,eléctrico,2500,4700,Santa Fe,distribuidor,2022.0,usado,leasing,Autoelevadores Norte,,24799.3
VENT00509,2025-10-18,Toyota,diésel,3500,3000,Neuquén,,2017.0,usado,crédito,Autoelevadores Norte,5556.550635986792,22888.36
VENT01080,2025-10-18,Toyota,diésel,3500,4700,Santa Fe,distribuidor,2025.0,usado,leasing,Grupo Industrial SA,,38397.96
VENT00576,2025-10-18,Toyota,diésel,1800,4700,Santa Fe,particular,2019.0,usado,leasing,Potencia SRL,3005.181465673703,16268.79
VENT00999,2025-10-19,Yale,eléctrico,1800,6000,Buenos Aires,empresa logística,2017.0,reacondicionado,contado,Autoelevadores Norte,4526.1748894347675,23508.11
VENT00489,2025-10-19,Crown,diésel,2500,4700,Santa Fe,empresa logística,2023.0,usado,leasing,Forklift Solutions,471.286124137637,30026.81
VENT00412,2025-10-19,Yale,diésel,5000,6000,Córdoba,distribuidor,2021.0,reacondicionado,leasing,Potencia SRL,4222.673311099548,55612.5
VENT00413,2025-10-19,Hyster,diésel,3500,4000,Buenos Aires,particular,2024.0,nuevo,leasing,Forklift Solutions,728.1602541975761,48872.07
VENT01221,2025-10-20,Crown,diésel,3500,4700,Neuquén,distribuidor,2017.0,nuevo,,Grupo Industrial SA,3533.9857757734244,45986.03
VENT00002,2025-10-20,Toyota,gas,3500,6000,Neuquén,empresa logística,2015.0,nuevo,leasing,Autoelevadores Norte,4687.976275968513,51366.68
VENT00541,2025-10-24,Crown,gas,3500,4700,Mendoza,empresa logística,2017.0,reacondicionado,leasing,Autoelevadores Norte,2798.15158540606,38692.9
VENT00242,2025-10-24,Hyster,eléctrico,2500,3000,Santa Fe,distribuidor,2020.0,usado,,Autoelevadores Norte,3817.113129721608,26566.51
VENT00325,2025-10-26,Linde,eléctrico,5000,4700,Mendoza,,2025.0,usado,,Autoelevadores Norte,2827.2962343980553,50398.72
VENT01122,2025-10-27,Yale,eléctrico,1800,6000,Santa Fe,particular,2017.0,reacondicionado,crédito,Autoelevadores Norte,3537.152917751271,30448.05
VENT00844,2025-11-04,Crown,diésel,1800,6000,Buenos Aires,distribuidor,2018.0,reacondicionado,crédito,Forklift Solutions,5835.924146213996,21997.69
VENT00367,2025-11-04,Toyota,eléctrico,1800,4700,,particular,2022.0,reacondicionado,crédito,Autoelevadores Norte,6170.308226975548,24800.34
VENT00465,2025-11-05,Linde,gas,2500,3000,Mendoza,distribuidor,2017.0,usado,leasing,Potencia SRL,3040.4553532687323,20220.49
VENT00314,2025-11-06,Toyota,eléctrico,3500,3000,Santa Fe,empresa logística,2024.0,usado,crédito,Forklift Solutions,2208.957399720387,33633.49
VENT01181,2025-11-06,Linde,gas,1800,4000,Neuquén,empresa logística,2024.0,reacondicionado,crédito,Autoelevadores Norte,1605.8676964111164,28840.45
VENT00141,2025-11-06,Linde,diésel,1800,4700,Córdoba,particular,2019.0,usado,contado,Grupo Industrial SA,4873.957859877395,13486.99
VENT00249,2025-11-07,Still,eléctrico,3500,4700,Neuquén,distribuidor,2017.0,usado,crédito,Potencia SRL,2203.9157540749643,37084.61
VENT00470,2025-11-07,Crown,eléctrico,3500,3000,Chubut,distribuidor,,usado,contado,Grupo Industrial SA,3052.7437758435694,31634.18
VENT00718,2025-11-09,Linde,eléctrico,3500,3000,Neuquén,distribuidor,2023.0,usado,crédito,Potencia SRL,3195.2434295992407,33198.31
VENT00035,2025-11-10,Yale,diésel,5000,3000,Chubut,,2021.0,nuevo,leasing,Potencia SRL,1086.2041743835562,62858.28
VENT00248,2025-11-12,Linde,diésel,2500,6000,Córdoba,empresa logística,2022.0,nuevo,,Grupo Industrial SA,1571.4230139453125,47132.15
VENT01239,2025-11-14,Toyota,eléctrico,2500,3000,Chubut,distribuidor,2025.0,reacondicionado,leasing,Autoelevadores Norte,3379.736254871802,32369.57
VENT01102,2025-11-15,Yale,diésel,1800,3000,Mendoza,particular,2023.0,reacondicionado,crédito,Potencia SRL,1328.89534295358,21347.94
VENT01198,2025-11-15,Hyster,diésel,2500,4000,Mendoza,distribuidor,2017.0,reacondicionado,leasing,Grupo Industrial SA,5133.8288735576025,27367.25
VENT00479,2025-11-16,Hyster,diésel,3500,4000,Santa Fe,,2022.0,nuevo,crédito,Autoelevadores Norte,817.7380528694235,49061.28
VENT00679,2025-11-16,Yale,gas,2500,6000,Buenos Aires,particular,2020.0,usado,leasing,Autoelevadores Norte,5384.326158039101,24681.27
VENT00051,2025-11-16,Toyota,diésel,2500,4000,Santa Fe,empresa logística,,nuevo,leasing,Forklift Solutions,669.2050496391322,40094.12
VENT00523,2025-11-17,Yale,eléctrico,5000,3000,Santa Fe,,2019.0,nuevo,crédito,Grupo Industrial SA,,60987.45
VENT00472,2025-11-17,Toyota,eléctrico,1800,4000,Córdoba,,2015.0,usado,crédito,Grupo Industrial SA,6988.925454136709,13166.79
VENT00012,2025-11-17,Toyota,eléctrico,2500,3000,Neuquén,empresa logística,,nuevo,crédito,Potencia SRL,2563.3793167320423,42617.46
VENT01024,2025-11-18,Hyster,diésel,5000,4700,Mendoza,distribuidor,2016.0,usado,crédito,Potencia SRL,4354.62427504452,45991.84
VENT00140,2025-11-19,Crown,diésel,1800,4700,Santa Fe,particular,2024.0,usado,crédito,Forklift Solutions,3684.307309875314,18025.09
VENT00227,2025-11-21,Hyster,eléctrico,2500,3000,Buenos Aires,particular,2023.0,reacondicionado,,Autoelevadores Norte,4601.82523909072,30285.97
VENT01197,2025-11-22,Crown,diésel,2500,4000,Santa Fe,,2024.0,usado,contado,Autoelevadores Norte,2263.9907551566625,26515.37
VENT00499,2025-11-23,Yale,gas,2500,4700,Neuquén,,2024.0,usado,crédito,Grupo Industrial SA,1718.0659209271219,30305.69
VENT00306,2025-11-25,Toyota,diésel,1800,3000,Chubut,particular,2020.0,usado,leasing,Potencia SRL,4061.7263373093215,12000.0
VENT00582,2025-12-01,Toyota,eléctrico,2500,3000,Chubut,distribuidor,2022.0,usado,contado,Forklift Solutions,4035.561095274166,28144.83
VENT01172,2025-12-03,Crown,eléctrico,2500,4000,Neuquén,particular,2024.0,usado,contado,Potencia SRL,4451.504582740699,28074.18
VENT00676,2025-12-05,Still,eléctrico,1800,4000,Neuquén,particular,2019.0,usado,leasing,Forklift Solutions,4956.5762608474415,12000.0
VENT01062,2025-12-07,Yale,eléctrico,1800,4000,Chubut,distribuidor,2015.0,usado,contado,Autoelevadores Norte,2496.0546757966604,20865.01
VENT01229,2025-12-07,Yale,eléctrico,3500,3000,Córdoba,empresa logística,2020.0,reacondicionado,,Autoelevadores Norte,4433.889989900308,38254.43
VENT00933,2025-12-08,Still,eléctrico,1800,3000,Buenos Aires,,2024.0,usado,leasing,Forklift Solutions,3297.0785606309087,21361.82
VENT00811,2025-12-08,Linde,gas,1800,4000,Mendoza,distribuidor,2021.0,reacondicionado,contado,Forklift Solutions,6035.793487675266,25271.11
VENT00155,2025-12-10,Hyster,diésel,5000,4700,Chubut,empresa logística,2021.0,reacondicionado,crédito,Grupo Industrial SA,,43402.81
VENT00447,2025-12-10,Linde,diésel,1800,4000,Mendoza,particular,2019.0,usado,contado,Grupo Industrial SA,6609.922455727022,13431.59
VENT00500,2025-12-10,Hyster,diésel,1800,4000,Córdoba,particular,2017.0,usado,crédito,Grupo Industrial SA,6419.942024993449,12000.0
VENT00442,2025-12-11,Linde,diésel,3500,4700,Córdoba,distribuidor,2019.0,reacondicionado,crédito,Potencia SRL,4948.6853246069495,36680.77
VENT00070,2025-12-11,Linde,gas,2500,4000,Mendoza,distribuidor,2024.0,nuevo,contado,Autoelevadores Norte,652.5853862078615,46784.11
VENT00662,2025-12-11,Hyster,diésel,1800,3000,Santa Fe,distribuidor,2022.0,reacondicionado,crédito,Grupo Industrial SA,1730.4823657442619,22446.08
VENT00519,2025-12-12,Toyota,eléctrico,1800,4700,Neuquén,empresa logística,2018.0,nuevo,contado,Potencia SRL,3188.625261305169,38090.21
VENT01012,2025-12-12,Crown,diésel,1800,4000,,particular,2020.0,usado,crédito,Grupo Industrial SA,5157.988896355287,15164.85
VENT01075,2025-12-13,Yale,eléctrico,3500,4700,Neuquén,particular,2015.0,usado,contado,Autoelevadores Norte,8009.829552683691,30986.12
VENT00262,2025-12-16,Crown,diésel,2500,3000,Buenos Aires,distribuidor,2024.0,nuevo,crédito,Forklift Solutions,681.223450462179,39018.54
VENT00706,2025-12-16,Linde,diésel,1800,4000,Chubut,empresa logística,2025.0,usado,contado,Potencia SRL,3383.2071388837426,19987.46
VENT00391,2025-12-17,Hyster,diésel,2500,3000,Buenos Aires,particular,2016.0,usado,crédito,Grupo Industrial SA,6353.946248461131,14669.67
VENT01089,2025-12-18,Crown,eléctrico,2500,4000,Neuquén,distribuidor,2017.0,usado,contado,Potencia SRL,4265.97147147532,26948.49
VENT00476,2025-12-20,Hyster,diésel,2500,4700,Córdoba,,2022.0,usado,crédito,Forklift Solutions,2850.6553588182173,23539.15
VENT01105,2025-12-23,Still,eléctrico,1800,3000,Chubut,distribuidor,2022.0,usado,leasing,Potencia SRL,4445.309133158111,18936.5
VENT00533,2025-12-26,Hyster,diésel,3500,4000,Mendoza,distribuidor,2024.0,usado,crédito,Potencia SRL,2129.58316998247,38520.52
VENT00848,2025-12-26,Yale,eléctrico,2500,4000,,empresa logística,2015.0,nuevo,contado,Forklift Solutions,3643.2812713434923,38670.77
VENT01210,2025-12-26,Toyota,eléctrico,2500,4000,Neuquén,empresa logística,2022.0,reacondicionado,leasing,Forklift Solutions,3040.0460271175198,36815.84
VENT01055,2025-12-27,Hyster,gas,1800,4700,Córdoba,particular,2024.0,reacondicionado,leasing,Potencia SRL,,23699.58
VENT00532,2025-12-30,Toyota,diésel,1800,3000,,particular,2021.0,nuevo,crédito,Grupo Industrial SA,697.2418503514364,33029.47
